-2.000000	-7.375000
-1.990000	-7.270599
-1.980000	-7.167393
-1.970000	-7.065373
-1.960000	-6.964537
-1.950000	-6.864875
-1.940000	-6.766384
-1.930000	-6.669058
-1.920000	-6.572888
-1.910000	-6.477872
-1.900000	-6.384001
-1.890000	-6.291270
-1.880000	-6.199673
-1.870000	-6.109204
-1.860000	-6.019857
-1.850000	-5.931626
-1.840000	-5.844505
-1.830000	-5.758488
-1.820000	-5.673570
-1.810000	-5.589743
-1.800000	-5.507001
-1.790000	-5.425340
-1.780000	-5.344753
-1.770000	-5.265235
-1.760000	-5.186778
-1.750000	-5.109377
-1.740000	-5.033026
-1.730000	-4.957719
-1.720000	-4.883450
-1.710000	-4.810213
-1.700000	-4.738002
-1.690000	-4.666811
-1.680000	-4.596634
-1.670000	-4.527465
-1.660000	-4.459298
-1.650000	-4.392127
-1.640000	-4.325946
-1.630000	-4.260749
-1.620000	-4.196530
-1.610000	-4.133283
-1.600000	-4.071002
-1.590000	-4.009681
-1.580000	-3.949314
-1.570000	-3.889895
-1.560000	-3.831419
-1.550000	-3.773877
-1.540000	-3.717267
-1.530000	-3.661580
-1.520000	-3.606811
-1.510000	-3.552953
-1.500000	-3.500003
-1.490000	-3.447951
-1.480000	-3.396794
-1.470001	-3.346525
-1.460001	-3.297139
-1.450001	-3.248628
-1.440001	-3.200986
-1.430001	-3.154209
-1.420001	-3.108291
-1.410001	-3.063224
-1.400001	-3.019002
-1.390001	-2.975621
-1.380001	-2.933074
-1.370001	-2.891356
-1.360001	-2.850458
-1.350001	-2.810377
-1.340001	-2.771106
-1.330001	-2.732639
-1.320001	-2.694970
-1.310001	-2.658093
-1.300001	-2.622002
-1.290001	-2.586691
-1.280001	-2.552154
-1.270001	-2.518385
-1.260001	-2.485378
-1.250001	-2.453127
-1.240001	-2.421626
-1.230001	-2.390869
-1.220001	-2.360850
-1.210001	-2.331563
-1.200001	-2.303002
-1.190001	-2.275161
-1.180001	-2.248034
-1.170001	-2.221615
-1.160001	-2.195898
-1.150001	-2.170877
-1.140001	-2.146546
-1.130001	-2.122899
-1.120001	-2.099930
-1.110001	-2.077633
-1.100001	-2.056002
-1.090001	-2.035031
-1.080001	-2.014714
-1.070001	-1.995045
-1.060001	-1.976018
-1.050001	-1.957627
-1.040001	-1.939866
