-1.500000	1.701672	0.000014
-1.400000	1.581917	0.000000
-1.300000	1.456627	0.000039
-1.200000	1.322979	0.000001
-1.100000	-0.840291	0.000000
-1.100000	-0.335124	0.000000
-1.100000	1.175416	0.000000
-1.000000	-1.000000	-0.000000
-1.000000	0.000000	0.000000
-1.000000	1.000000	0.000001
-0.900000	-1.073518	-0.000002
-0.900000	0.347897	0.000001
-0.900000	0.725621	0.000000
-0.800000	-1.112880	-0.000000
-0.700000	-1.131627	-0.000000
-0.600000	-1.135877	0.000000
-0.500000	-1.129129	0.000000
-0.400000	-1.113738	0.000000
-0.300000	-1.091520	0.000000
-0.200000	-1.064078	-0.000005
-0.100000	-1.032999	0.000000
0.000000	-1.000000	0.000000
0.100000	-0.967024	-0.000003
0.200000	-0.936274	0.000000
0.300000	-0.910154	-0.000000
0.400000	-0.891091	0.000000
0.500000	-0.881248	-0.000000
0.600000	-0.882229	-0.000000
0.700000	-0.894866	0.000000
0.800000	-0.919195	0.000000
0.900000	-0.954592	-0.000007
1.000000	-1.000000	0.000000
1.100000	-1.054157	-0.000006
1.200000	-1.115771	0.000000
1.300000	-1.183637	0.000000
1.400000	-1.256687	-0.000005
