0.050000 1.000041
0.100000 1.000329
0.150000 1.001113
0.200000 1.002646
0.250000 1.005195
0.300000 1.009044
0.350000 1.014514
0.400000 1.021967
0.450000 1.031831
0.500000 1.044620
0.550000 1.060952
0.600000 1.081585
0.650000 1.107441
0.700000 1.139642
0.750000 1.179544
0.800000 1.228773
0.850000 1.289247
0.900000 1.363202
0.950000 1.453183
