0.050000 1.000000
0.100000 1.000125
0.150000 1.000626
0.200000 1.001755
0.250000 1.003775
0.300000 1.006960
0.350000 1.011613
0.400000 1.018072
0.450000 1.026728
0.500000 1.038045
0.550000 1.052579
0.600000 1.071004
0.650000 1.094140
0.700000 1.122983
0.750000 1.158735
0.800000 1.202841
0.850000 1.257010
0.900000 1.323236
0.950000 1.403805
1.000000 1.501272
