0.050000 1.000042
0.100000 1.000334
0.150000 1.001128
0.200000 1.002681
0.250000 1.005263
0.300000 1.009163
0.350000 1.014702
0.400000 1.022250
0.450000 1.032238
0.500000 1.045184
0.550000 1.061714
0.600000 1.082591
0.650000 1.108745
0.700000 1.141307
0.750000 1.181647
0.800000 1.231402
0.850000 1.292510
0.900000 1.367225
0.950000 1.458120
1.000000 1.568058
