0.500000	0.958851
0.500000	0.162537
0.500000	0.016371
0.500000	0.001173
0.500000	0.000056
0.500000	-0.000157
0.500000	-0.003519
0.510000	0.957210
0.510000	0.165619
0.510000	0.017021
0.510000	0.001250
0.510000	0.000142
0.510000	0.001258
0.510000	0.027000
0.520000	0.955539
0.520000	0.168691
0.520000	0.017681
0.520000	0.001316
0.520000	0.000038
0.520000	-0.000653
0.520000	-0.013854
0.530000	0.953837
0.530000	0.171754
0.530000	0.018354
0.530000	0.001395
0.530000	0.000070
0.530000	-0.000212
0.530000	-0.004468
0.540000	0.952104
0.540000	0.174806
0.540000	0.019038
0.540000	0.001475
0.540000	0.000088
0.540000	-0.000010
0.540000	-0.000288
0.550000	0.950340
0.550000	0.177847
0.550000	0.019734
0.550000	0.001557
0.550000	0.000088
0.550000	-0.000124
0.550000	-0.002558
0.560000	0.948547
0.560000	0.180878
0.560000	0.020442
0.560000	0.001642
0.560000	0.000081
0.560000	-0.000346
0.560000	-0.006873
0.570000	0.946723
0.570000	0.183898
0.570000	0.021162
0.570000	0.001734
0.570000	0.000138
0.570000	0.000451
0.570000	0.008574
0.580000	0.944869
0.580000	0.186907
0.580000	0.021893
0.580000	0.001823
0.580000	0.000112
0.580000	-0.000084
0.580000	-0.001704
0.590000	0.942985
0.590000	0.189905
0.590000	0.022635
0.590000	0.001920
0.590000	0.000148
0.590000	0.000339
0.590000	0.006173
0.600000	0.941071
0.600000	0.192892
0.600000	0.023389
0.600000	0.002015
0.600000	0.000114
0.600000	-0.000308
0.600000	-0.005766
0.610000	0.939127
0.610000	0.195867
0.610000	0.024154
0.610000	0.002116
0.610000	0.000133
0.610000	-0.000153
0.610000	-0.002896
0.620000	0.937154
0.620000	0.198831
0.620000	0.024930
0.620000	0.002221
0.620000	0.000150
0.620000	-0.000051
0.620000	-0.001054
0.630000	0.935150
0.630000	0.201782
0.630000	0.025718
0.630000	0.002329
0.630000	0.000157
0.630000	-0.000091
0.630000	-0.001747
0.640000	0.933118
0.640000	0.204722
0.640000	0.026517
0.640000	0.002439
0.640000	0.000159
0.640000	-0.000204
0.640000	-0.003667
0.650000	0.931056
0.650000	0.207650
0.650000	0.027327
0.650000	0.002556
0.650000	0.000198
0.650000	0.000188
0.650000	0.002988
0.660000	0.928965
0.660000	0.210565
0.660000	0.028147
0.660000	0.002672
0.660000	0.000189
0.660000	-0.000088
0.660000	-0.001654
0.670000	0.926845
0.670000	0.213467
0.670000	0.028979
0.670000	0.002794
0.670000	0.000216
0.670000	0.000106
0.670000	0.001529
0.680000	0.924696
0.680000	0.216357
0.680000	0.029821
0.680000	0.002917
0.680000	0.000209
0.680000	-0.000149
0.680000	-0.002627
0.690000	0.922518
0.690000	0.219234
0.690000	0.030675
0.690000	0.003046
0.690000	0.000225
0.690000	-0.000109
0.690000	-0.001964
0.700000	0.920311
0.700000	0.222098
0.700000	0.031539
0.700000	0.003178
0.700000	0.000241
0.700000	-0.000073
0.700000	-0.001392
0.710000	0.918076
0.710000	0.224949
0.710000	0.032413
0.710000	0.003314
0.710000	0.000255
0.710000	-0.000076
0.710000	-0.001425
0.720000	0.915812
0.720000	0.227786
0.720000	0.033298
0.720000	0.003453
0.720000	0.000269
0.720000	-0.000092
0.720000	-0.001680
0.730000	0.913520
0.730000	0.230610
0.730000	0.034194
0.730000	0.003597
0.730000	0.000294
0.730000	0.000032
0.730000	0.000195
0.740000	0.911200
0.740000	0.233421
0.740000	0.035100
0.740000	0.003743
0.740000	0.000302
0.740000	-0.000066
0.740000	-0.001279
0.750000	0.908852
0.750000	0.236217
0.750000	0.036017
0.750000	0.003894
0.750000	0.000328
0.750000	0.000038
0.750000	0.000230
0.760000	0.906476
0.760000	0.238999
0.760000	0.036943
0.760000	0.004047
0.760000	0.000332
0.760000	-0.000120
0.760000	-0.002073
0.770000	0.904072
0.770000	0.241768
0.770000	0.037880
0.770000	0.004206
0.770000	0.000353
0.770000	-0.000080
0.770000	-0.001502
0.780000	0.901640
0.780000	0.244521
0.780000	0.038827
0.780000	0.004370
0.780000	0.000387
0.780000	0.000098
0.780000	0.000998
0.790000	0.899181
0.790000	0.247261
0.790000	0.039784
0.790000	0.004535
0.790000	0.000403
0.790000	0.000058
0.790000	0.000408
0.800000	0.896695
0.800000	0.249985
0.800000	0.040750
