0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000001	0.000000
0.000002	0.000000
0.000004	0.000001
0.000009	0.000001
0.000016	0.000003
0.000028	0.000005
0.000047	0.000009
0.000075	0.000015
0.000115	0.000026
0.000173	0.000041
0.000251	0.000065
0.000357	0.000098
0.000496	0.000144
0.000677	0.000208
0.000907	0.000295
0.001197	0.000410
0.001557	0.000561
0.001999	0.000755
0.002535	0.001004
0.003178	0.001317
0.003944	0.001707
0.004847	0.002189
0.005904	0.002779
0.007130	0.003494
0.008542	0.004354
0.010158	0.005380
0.011994	0.006595
0.014068	0.008026
0.016395	0.009698
0.018993	0.011641
0.021875	0.013886
0.025057	0.016463
0.028551	0.019407
0.032368	0.022754
0.036519	0.026538
0.041009	0.030797
0.045846	0.035569
0.051031	0.040892
0.056565	0.046804
0.062445	0.053344
0.068665	0.060549
0.075217	0.068456
0.082089	0.077102
0.089263	0.086520
0.096723	0.096742
0.104444	0.107800
0.112401	0.119719
0.120565	0.132526
0.128901	0.146239
0.137375	0.160877
0.145945	0.176453
0.154570	0.192974
0.163204	0.210445
0.171800	0.228864
0.180307	0.248223
0.188672	0.268510
0.196842	0.289707
0.204762	0.311789
0.212376	0.334725
0.219627	0.358479
0.226459	0.383008
0.232815	0.408263
0.238640	0.434188
0.243881	0.460721
0.248483	0.487796
0.252399	0.515340
0.255580	0.543275
0.257981	0.571517
0.259563	0.599978
0.260287	0.628566
0.260122	0.657185
0.259040	0.685736
0.257017	0.714117
0.254037	0.742222
0.250086	0.769947
0.245159	0.797183
0.239254	0.823824
0.232378	0.849762
0.224541	0.874892
0.215762	0.899107
0.206063	0.922306
0.195476	0.944390
0.184034	0.965262
0.171779	0.984832
0.158759	1.003011
0.145024	1.019718
0.130631	1.034879
0.115641	1.048424
0.100120	1.060290
0.084137	1.070424
0.067763	1.078779
0.051074	1.085315
0.034146	1.090002
0.017058	1.092818
-0.000109	1.093750
-0.017276	1.092794
-0.034362	1.089954
-0.051287	1.085243
-0.067973	1.078684
-0.084342	1.070307
-0.100321	1.060150
-0.115835	1.048262
-0.130818	1.034696
-0.145202	1.019516
-0.158929	1.002789
-0.171940	0.984591
-0.184184	0.965005
-0.195616	0.944117
-0.206192	0.922018
-0.215879	0.898805
-0.224647	0.874578
-0.232471	0.849438
-0.239335	0.823490
-0.245227	0.796841
-0.250142	0.769597
-0.254081	0.741867
-0.257049	0.713758
-0.259060	0.685374
-0.260130	0.656822
-0.260284	0.628202
-0.259548	0.599615
-0.257956	0.571156
-0.255544	0.542918
-0.252354	0.514988
-0.248429	0.487449
-0.243818	0.460380
-0.238570	0.433854
-0.232738	0.407937
-0.226375	0.382692
-0.219538	0.358172
-0.212282	0.334428
-0.204664	0.311503
-0.196740	0.289432
-0.188567	0.268246
-0.180199	0.247971
-0.171691	0.228624
-0.163095	0.210217
-0.154460	0.192758
-0.145836	0.176249
-0.137266	0.160685
-0.128794	0.146059
-0.120460	0.132357
-0.112299	0.119562
-0.104345	0.107654
-0.096626	0.096607
-0.089170	0.086395
-0.081999	0.076987
-0.075132	0.068351
-0.068584	0.060453
-0.062368	0.053256
-0.056492	0.046725
-0.050963	0.040820
-0.045782	0.035505
-0.040950	0.030740
-0.036464	0.026487
-0.032318	0.022708
-0.028505	0.019368
-0.025015	0.016428
-0.021837	0.013855
-0.018958	0.011615
-0.016364	0.009676
-0.014040	0.008006
-0.011969	0.006579
-0.010136	0.005365
-0.008523	0.004342
-0.007113	0.003484
-0.005889	0.002771
-0.004835	0.002182
-0.003933	0.001702
-0.003169	0.001312
-0.002527	0.001000
-0.001993	0.000753
-0.001552	0.000559
-0.001193	0.000408
-0.000904	0.000294
-0.000674	0.000207
-0.000494	0.000144
-0.000355	0.000097
-0.000250	0.000064
-0.000172	0.000041
-0.000115	0.000026
-0.000074	0.000015
-0.000046	0.000009
-0.000028	0.000005
-0.000016	0.000002
-0.000008	0.000001
-0.000004	0.000001
-0.000002	0.000000
-0.000001	0.000000
-0.000000	0.000000
-0.000000	0.000000
-0.000000	0.000000
-0.000000	0.000000
-0.000000	0.000000
-0.000000	-0.000000
-0.000000	-0.000000
-0.000000	-0.000000
-0.000000	-0.000000
-0.000000	-0.000000
-0.000000	-0.000000
-0.000001	-0.000000
-0.000002	-0.000000
-0.000004	-0.000001
-0.000009	-0.000001
-0.000016	-0.000003
-0.000028	-0.000005
-0.000047	-0.000009
-0.000075	-0.000015
-0.000115	-0.000026
-0.000173	-0.000041
-0.000251	-0.000065
-0.000357	-0.000098
-0.000496	-0.000144
-0.000677	-0.000208
-0.000907	-0.000295
-0.001197	-0.000410
-0.001557	-0.000561
-0.001999	-0.000756
-0.002535	-0.001004
-0.003178	-0.001317
-0.003944	-0.001707
-0.004847	-0.002189
-0.005904	-0.002779
-0.007130	-0.003494
-0.008542	-0.004354
-0.010158	-0.005380
-0.011994	-0.006596
-0.014068	-0.008026
-0.016396	-0.009699
-0.018993	-0.011642
-0.021876	-0.013886
-0.025057	-0.016463
-0.028551	-0.019408
-0.032369	-0.022754
-0.036519	-0.026538
-0.041010	-0.030797
-0.045846	-0.035569
-0.051031	-0.040892
-0.056565	-0.046804
-0.062445	-0.053344
-0.068666	-0.060549
-0.075218	-0.068457
-0.082089	-0.077102
-0.089264	-0.086520
-0.096723	-0.096743
-0.104445	-0.107800
-0.112402	-0.119720
-0.120565	-0.132527
-0.128902	-0.146240
-0.137375	-0.160879
-0.145946	-0.176454
-0.154571	-0.192976
-0.163205	-0.210447
-0.171801	-0.228865
-0.180307	-0.248224
-0.188673	-0.268512
-0.196843	-0.289708
-0.204763	-0.311790
-0.212377	-0.334727
-0.219628	-0.358481
-0.226460	-0.383010
-0.232816	-0.408265
-0.238641	-0.434190
-0.243881	-0.460723
-0.248484	-0.487799
-0.252399	-0.515343
-0.255580	-0.543277
-0.257981	-0.571519
-0.259563	-0.599980
-0.260287	-0.628568
-0.260122	-0.657188
-0.259040	-0.685739
-0.257017	-0.714119
-0.254037	-0.742225
-0.250086	-0.769949
-0.245158	-0.797186
-0.239253	-0.823826
-0.232377	-0.849765
-0.224540	-0.874894
-0.215761	-0.899109
-0.206063	-0.922308
-0.195475	-0.944392
-0.184033	-0.965264
-0.171778	-0.984833
-0.158758	-1.003012
-0.145022	-1.019719
-0.130630	-1.034880
-0.115640	-1.048425
-0.100119	-1.060291
-0.084135	-1.070425
